Date,USD
13/02/2012,49.3180
10/02/2012,49.6445
09/02/2012,49.2895
08/02/2012,49.0683
07/02/2012,48.9150
06/02/2012,48.6790
03/02/2012,48.9640
02/02/2012,49.1288
01/02/2012,49.5325
31/01/2012,49.6825
30/01/2012,49.5030
27/01/2012,49.6480
25/01/2012,50.0215
24/01/2012,49.9673
23/01/2012,50.2435
20/01/2012,50.3288
19/01/2012,50.2890
18/01/2012,50.6655
17/01/2012,51.0650
16/01/2012,51.6545
13/01/2012,51.4310
12/01/2012,51.8290
11/01/2012,51.7495
10/01/2012,52.2255
09/01/2012,52.7325
06/01/2012,52.7838
05/01/2012,52.7810
04/01/2012,53.1400
03/01/2012,53.2288
02/01/2012,53.2975
30/12/2011,53.2660
29/12/2011,53.3585
28/12/2011,53.2145
27/12/2011,52.8945
26/12/2011,52.8205
23/12/2011,52.7220
22/12/2011,52.7825
21/12/2011,52.6750
20/12/2011,53.0270
19/12/2011,52.9575
16/12/2011,52.8140
15/12/2011,54.2355
14/12/2011,53.5770
13/12/2011,53.4030
12/12/2011,52.4238
09/12/2011,52.2285
08/12/2011,51.7780
07/12/2011,51.4490
05/12/2011,51.3925
02/12/2011,51.3523
01/12/2011,51.6520
30/11/2011,52.1650
29/11/2011,51.9308
28/11/2011,51.9830
25/11/2011,52.1665
24/11/2011,52.2500
23/11/2011,52.1005
22/11/2011,52.7015
21/11/2011,51.7165
18/11/2011,51.3530
17/11/2011,50.7220
16/11/2011,50.9010
15/11/2011,50.5645
14/11/2011,50.0845
11/11/2011,50.2795
09/11/2011,49.7810
08/11/2011,49.3800
04/11/2011,49.0840
03/11/2011,49.3748
02/11/2011,49.2508
01/11/2011,49.0775
31/10/2011,48.8730
28/10/2011,48.8210
25/10/2011,49.6598
24/10/2011,49.8745
21/10/2011,50.0670
20/10/2011,49.7110
19/10/2011,49.1775
18/10/2011,49.1360
17/10/2011,48.8925
14/10/2011,49.0675
13/10/2011,49.0228
12/10/2011,49.2410
11/10/2011,49.0333
10/10/2011,49.0710
07/10/2011,49.1355
05/10/2011,49.1918
04/10/2011,49.2250
03/10/2011,49.4240
29/09/2011,48.9253
28/09/2011,48.9120
27/09/2011,49.1775
26/09/2011,49.6170
23/09/2011,49.6730
22/09/2011,48.8205
21/09/2011,47.8900
20/09/2011,48.2225
19/09/2011,47.7920
16/09/2011,47.4670
15/09/2011,47.8435
14/09/2011,47.8055
13/09/2011,47.0963
12/09/2011,46.9735
09/09/2011,46.3843
08/09/2011,46.1775
07/09/2011,46.0218
06/09/2011,46.1270
05/09/2011,45.9375
02/09/2011,45.8965
30/08/2011,46.0190
29/08/2011,45.8708
26/08/2011,46.0528
25/08/2011,46.1285
24/08/2011,45.7695
23/08/2011,45.6890
22/08/2011,45.9483
18/08/2011,45.6105
17/08/2011,45.3695
16/08/2011,45.2490
12/08/2011,45.3740
11/08/2011,45.2713
10/08/2011,45.2058
09/08/2011,45.1745
08/08/2011,44.9620
05/08/2011,44.8030
04/08/2011,44.4163
03/08/2011,44.3795
02/08/2011,44.2288
01/08/2011,44.0485
29/07/2011,44.1553
28/07/2011,44.1263
27/07/2011,43.9485
26/07/2011,44.2873
25/07/2011,44.4160
22/07/2011,44.3763
21/07/2011,44.4328
20/07/2011,44.4603
19/07/2011,44.5868
18/07/2011,44.5743
15/07/2011,44.5262
14/07/2011,44.5278
13/07/2011,44.5880
12/07/2011,44.6878
11/07/2011,44.3705
08/07/2011,44.3263
07/07/2011,44.4173
06/07/2011,44.3830
05/07/2011,44.4988
04/07/2011,44.4595
01/07/2011,44.5855
30/06/2011,44.7200
29/06/2011,44.9400
28/06/2011,45.0500
27/06/2011,45.1000
24/06/2011,44.9400
23/06/2011,44.9300
22/06/2011,44.8200
21/06/2011,44.9100
20/06/2011,44.9900
17/06/2011,44.9300
16/06/2011,44.9000
15/06/2011,44.6800
14/06/2011,44.7700
13/06/2011,44.8700
10/06/2011,44.7200
09/06/2011,44.7200
08/06/2011,44.6100
07/06/2011,44.7400
06/06/2011,44.7200
03/06/2011,44.8500
02/06/2011,44.9400
01/06/2011,44.8900
31/05/2011,45.0300
30/05/2011,45.1000
27/05/2011,45.2100
26/05/2011,45.2900
25/05/2011,45.3800
24/05/2011,45.2500
23/05/2011,45.2800
20/05/2011,44.9300
19/05/2011,44.9800
18/05/2011,45.0800
16/05/2011,45.0700
13/05/2011,44.9100
12/05/2011,44.7900
11/05/2011,44.6900
10/05/2011,44.7300
09/05/2011,44.7000
06/05/2011,44.7800
05/05/2011,44.5700
04/05/2011,44.5900
03/05/2011,44.3400
02/05/2011,44.3000
29/04/2011,44.3800
28/04/2011,44.3300
27/04/2011,44.4000
26/04/2011,44.5900
25/04/2011,44.4500
21/04/2011,44.3000
20/04/2011,44.3800
19/04/2011,44.6800
18/04/2011,44.2700
15/04/2011,44.5200
13/04/2011,44.4800
11/04/2011,44.2000
08/04/2011,44.0400
07/04/2011,44.2200
06/04/2011,44.2000
05/04/2011,44.4500
31/03/2011,44.6500
30/03/2011,44.7700
29/03/2011,44.6700
28/03/2011,44.7800
25/03/2011,44.6500
24/03/2011,44.7700
23/03/2011,44.9600
22/03/2011,44.9700
21/03/2011,45.0500
18/03/2011,45.0900
17/03/2011,45.2400
16/03/2011,45.1800
15/03/2011,45.2700
14/03/2011,45.1500
11/03/2011,45.2100
10/03/2011,45.1100
09/03/2011,45.0200
08/03/2011,45.0300
07/03/2011,45.1300
04/03/2011,44.9900
03/03/2011,44.9600
01/03/2011,45.1200
28/02/2011,45.1800
25/02/2011,45.3700
24/02/2011,45.3700
23/02/2011,45.2000
22/02/2011,45.2000
21/02/2011,45.1100
18/02/2011,45.1800
17/02/2011,45.3800
15/02/2011,45.4500
14/02/2011,45.5000
11/02/2011,45.7600
10/02/2011,45.5800
09/02/2011,45.3300
08/02/2011,45.3900
07/02/2011,45.5900
04/02/2011,45.6400
03/02/2011,45.6300
02/02/2011,45.6300
01/02/2011,45.8100
31/01/2011,45.9500
28/01/2011,45.7400
27/01/2011,45.5700
25/01/2011,45.5300
24/01/2011,45.5800
21/01/2011,45.7000
20/01/2011,45.5800
19/01/2011,45.3800
18/01/2011,45.5300
17/01/2011,45.5900
14/01/2011,45.3000
13/01/2011,45.1300
12/01/2011,45.1600
11/01/2011,45.3200
10/01/2011,45.4400
07/01/2011,45.3700
06/01/2011,45.3100
05/01/2011,45.2000
04/01/2011,44.8400
03/01/2011,44.6700
31/12/2010,44.8100
30/12/2010,44.9000
29/12/2010,45.1200
28/12/2010,45.1700
27/12/2010,45.1500
24/12/2010,45.2300
23/12/2010,45.0200
22/12/2010,45.1300
21/12/2010,45.2600
20/12/2010,45.3800
16/12/2010,45.3900
15/12/2010,45.3200
14/12/2010,45.0100
13/12/2010,45.2500
10/12/2010,45.2200
09/12/2010,45.1700
08/12/2010,45.1200
07/12/2010,44.8400
06/12/2010,44.8500
03/12/2010,45.0900
02/12/2010,45.3700
01/12/2010,45.7000
30/11/2010,46.0400
29/11/2010,45.8100
26/11/2010,45.7400
25/11/2010,45.6400
24/11/2010,45.6600
23/11/2010,45.6100
22/11/2010,45.2900
19/11/2010,45.2600
18/11/2010,45.4500
16/11/2010,45.2200
15/11/2010,45.1400
12/11/2010,44.6400
11/11/2010,44.2500
10/11/2010,44.3900
09/11/2010,44.4000
08/11/2010,44.2600
04/11/2010,44.3200
03/11/2010,44.3600
02/11/2010,44.4300
01/11/2010,44.4200
29/10/2010,44.5400
28/10/2010,44.4900
27/10/2010,44.5200
26/10/2010,44.4300
25/10/2010,44.3600
22/10/2010,44.4600
21/10/2010,44.3600
20/10/2010,44.2900
19/10/2010,44.4600
18/10/2010,44.2600
15/10/2010,44.0300
14/10/2010,44.1800
13/10/2010,44.5000
12/10/2010,44.7400
11/10/2010,44.3000
08/10/2010,44.3800
07/10/2010,44.2800
06/10/2010,44.3000
05/10/2010,44.7200
04/10/2010,44.3700
01/10/2010,44.6800
29/09/2010,44.9200
28/09/2010,45.1300
27/09/2010,45.0400
24/09/2010,45.5400
23/09/2010,45.5900
22/09/2010,45.5300
21/09/2010,45.7300
20/09/2010,45.6100
17/09/2010,45.9700
16/09/2010,46.3000
15/09/2010,46.3700
14/09/2010,46.3700
13/09/2010,46.3100
09/09/2010,46.5600
08/09/2010,46.7000
07/09/2010,46.7100
06/09/2010,46.4800
03/09/2010,46.6700
02/09/2010,46.7800
01/09/2010,46.8700
31/08/2010,47.0800
30/08/2010,46.8400
27/08/2010,46.8600
26/08/2010,46.8100
25/08/2010,46.9300
24/08/2010,46.7900
23/08/2010,46.6100
20/08/2010,46.5800
18/08/2010,46.6400
17/08/2010,46.6800
16/08/2010,46.7800
13/08/2010,46.5800
12/08/2010,46.9400
11/08/2010,46.5400
10/08/2010,46.3000
09/08/2010,46.0700
06/08/2010,46.0200
05/08/2010,46.2300
04/08/2010,46.2200
03/08/2010,46.2200
02/08/2010,46.1900
30/07/2010,46.4600
29/07/2010,46.6300
28/07/2010,46.5700
27/07/2010,46.7600
26/07/2010,46.8600
23/07/2010,47.0000
22/07/2010,47.3300
21/07/2010,47.2500
20/07/2010,47.1000
19/07/2010,47.0800
16/07/2010,46.8000
15/07/2010,46.7400
14/07/2010,46.6300
13/07/2010,46.9300
12/07/2010,46.7300
09/07/2010,46.7500
08/07/2010,46.8500
07/07/2010,47.0800
06/07/2010,46.8000
05/07/2010,46.6900
02/07/2010,46.6800
01/07/2010,46.6800
30/06/2010,46.6000
29/06/2010,46.5200
28/06/2010,46.1600
25/06/2010,46.5400
24/06/2010,46.2400
23/06/2010,46.3100
22/06/2010,46.0400
21/06/2010,45.6400
18/06/2010,46.1400
17/06/2010,46.5000
16/06/2010,46.3500
15/06/2010,46.7300
14/06/2010,46.5700
11/06/2010,46.8200
10/06/2010,46.9800
09/06/2010,46.9800
08/06/2010,46.9500
07/06/2010,47.2800
04/06/2010,46.6700
03/06/2010,46.5200
02/06/2010,47.1900
01/06/2010,46.6900
31/05/2010,46.4500
28/05/2010,46.5400
26/05/2010,47.5700
25/05/2010,47.4000
24/05/2010,46.6700
21/05/2010,46.9500
20/05/2010,46.7500
19/05/2010,46.0000
18/05/2010,45.5500
17/05/2010,45.7200
14/05/2010,45.1000
13/05/2010,44.9900
12/05/2010,45.3300
11/05/2010,45.1400
10/05/2010,44.9600
07/05/2010,45.5800
06/05/2010,45.4000
05/05/2010,44.8700
04/05/2010,44.5600
03/05/2010,44.5600
30/04/2010,44.4400
29/04/2010,44.5700
28/04/2010,44.6000
27/04/2010,44.4500
26/04/2010,44.3300
23/04/2010,44.5400
22/04/2010,44.4500
21/04/2010,44.4100
20/04/2010,44.6100
19/04/2010,44.6000
16/04/2010,44.4900
15/04/2010,44.3800
13/04/2010,44.6200
12/04/2010,44.3500
09/04/2010,44.3500
08/04/2010,44.6900
07/04/2010,44.4200
06/04/2010,44.4500
05/04/2010,44.7300
31/03/2010,45.1400
30/03/2010,44.9400
29/03/2010,45.0800
26/03/2010,45.3400
25/03/2010,45.6300
23/03/2010,45.5600
22/03/2010,45.4900
19/03/2010,45.4800
18/03/2010,45.4900
17/03/2010,45.4100
15/03/2010,45.5800
12/03/2010,45.4500
11/03/2010,45.4700
10/03/2010,45.4100
09/03/2010,45.5400
08/03/2010,45.4300
05/03/2010,45.7800
04/03/2010,45.8200
03/03/2010,45.9000
02/03/2010,46.0200
26/02/2010,46.2300
25/02/2010,46.3600
24/02/2010,46.2500
23/02/2010,46.1300
22/02/2010,46.1600
19/02/2010,46.4700
18/02/2010,46.2200
17/02/2010,46.0200
16/02/2010,46.1800
15/02/2010,46.3800
11/02/2010,46.4600
10/02/2010,46.5600
09/02/2010,46.6800
08/02/2010,46.8100
05/02/2010,46.5600
04/02/2010,46.0900
03/02/2010,46.0400
02/02/2010,46.2500
01/02/2010,46.3400
29/01/2010,46.3700
28/01/2010,46.3100
27/01/2010,46.2900
25/01/2010,46.1800
22/01/2010,46.1700
21/01/2010,45.9700
20/01/2010,45.9500
19/01/2010,45.6200
18/01/2010,45.6600
15/01/2010,45.6700
14/01/2010,45.4800
13/01/2010,45.6800
12/01/2010,45.4000
11/01/2010,45.3600
08/01/2010,45.8000
07/01/2010,45.8700
06/01/2010,46.1200
05/01/2010,46.2000
04/01/2010,46.5100
01/01/2010,46.6500
31/12/2009,46.6800
30/12/2009,46.7300
29/12/2009,46.6900
24/12/2009,46.7600
23/12/2009,46.8500
22/12/2009,46.8000
21/12/2009,46.8000
18/12/2009,46.8500
17/12/2009,46.7800
16/12/2009,46.6800
15/12/2009,46.6400
14/12/2009,46.6600
11/12/2009,46.5200
10/12/2009,46.7200
09/12/2009,46.7700
08/12/2009,46.6700
07/12/2009,46.4400
04/12/2009,46.2500
03/12/2009,46.2200
02/12/2009,46.2700
01/12/2009,46.4500
30/11/2009,46.4800
27/11/2009,46.8100
26/11/2009,46.2700
25/11/2009,46.3400
24/11/2009,46.6000
23/11/2009,46.4900
20/11/2009,46.5800
19/11/2009,46.4100
18/11/2009,46.2600
17/11/2009,46.2500
16/11/2009,46.0900
13/11/2009,46.5000
12/11/2009,46.5000
11/11/2009,46.5700
10/11/2009,46.5300
09/11/2009,46.5800
06/11/2009,46.8200
05/11/2009,47.1300
04/11/2009,47.1300
03/11/2009,47.0400
30/10/2009,46.9600
29/10/2009,47.5200
28/10/2009,47.1500
27/10/2009,46.8300
26/10/2009,46.5800
23/10/2009,46.4500
22/10/2009,46.6600
21/10/2009,46.4400
20/10/2009,46.0400
16/10/2009,46.2700
15/10/2009,45.9100
14/10/2009,46.1600
12/10/2009,46.5800
09/10/2009,46.5000
08/10/2009,46.2800
07/10/2009,46.8200
06/10/2009,47.1600
05/10/2009,47.5300
01/10/2009,47.8600
29/09/2009,48.0400
25/09/2009,47.9800
24/09/2009,48.1000
23/09/2009,47.9600
22/09/2009,48.1700
18/09/2009,48.1800
17/09/2009,47.9700
16/09/2009,48.3600
15/09/2009,48.5700
14/09/2009,48.7000
11/09/2009,48.5100
10/09/2009,48.3700
09/09/2009,48.4700
08/09/2009,48.6500
07/09/2009,48.7500
04/09/2009,48.8900
03/09/2009,48.8800
02/09/2009,49.0600
01/09/2009,48.7300
31/08/2009,48.8800
28/08/2009,48.8700
27/08/2009,48.9800
26/08/2009,48.8300
25/08/2009,48.7900
24/08/2009,48.5000
21/08/2009,48.7400
20/08/2009,48.7000
18/08/2009,48.7400
17/08/2009,48.6800
14/08/2009,48.2700
13/08/2009,48.1400
12/08/2009,48.3500
11/08/2009,47.9400
10/08/2009,47.8100
07/08/2009,47.8600
06/08/2009,47.5800
05/08/2009,47.6700
04/08/2009,47.5400
03/08/2009,47.8700
31/07/2009,48.1600
30/07/2009,48.4900
29/07/2009,48.4700
28/07/2009,48.2100
27/07/2009,48.2100
24/07/2009,48.3800
23/07/2009,48.4400
22/07/2009,48.3700
21/07/2009,48.2700
20/07/2009,48.4300
17/07/2009,48.6900
16/07/2009,48.7400
15/07/2009,48.7200
14/07/2009,48.8400
13/07/2009,49.4000
10/07/2009,48.6900
09/07/2009,48.9200
08/07/2009,48.9200
07/07/2009,48.5200
06/07/2009,48.2200
03/07/2009,47.9900
02/07/2009,47.7900
01/07/2009,48.0900
30/06/2009,47.8700
29/06/2009,48.2000
26/06/2009,48.5100
25/06/2009,48.5300
24/06/2009,48.5300
23/06/2009,48.9100
22/06/2009,48.3900
19/06/2009,48.1300
18/06/2009,48.0600
17/06/2009,47.9100
16/06/2009,47.7600
15/06/2009,47.9400
12/06/2009,47.4100
11/06/2009,47.4200
10/06/2009,47.2700
09/06/2009,47.5900
08/06/2009,47.3800
05/06/2009,47.0800
04/06/2009,47.1600
03/06/2009,46.8400
02/06/2009,47.1400
01/06/2009,46.9900
29/05/2009,47.2900
28/05/2009,47.8300
27/05/2009,47.6700
26/05/2009,47.6300
25/05/2009,47.2200
22/05/2009,47.1900
21/05/2009,47.4000
20/05/2009,47.7100
19/05/2009,47.4900
18/05/2009,48.1700
15/05/2009,49.5500
14/05/2009,49.8300
13/05/2009,49.3400
12/05/2009,49.5900
11/05/2009,49.2300
08/05/2009,49.2500
07/05/2009,49.4600
06/05/2009,49.5000
05/05/2009,49.6500
04/05/2009,49.6800
29/04/2009,50.2200
28/04/2009,50.4400
27/04/2009,49.9800
24/04/2009,49.9400
23/04/2009,50.2200
22/04/2009,50.2000
21/04/2009,50.3600
20/04/2009,49.9500
17/04/2009,49.7100
16/04/2009,49.4900
15/04/2009,49.8800
13/04/2009,49.8600
09/04/2009,49.9100
08/04/2009,50.5300
06/04/2009,50.0000
02/04/2009,50.3000
31/03/2009,50.9500
30/03/2009,51.0800
26/03/2009,50.5400
25/03/2009,50.8300
24/03/2009,50.3100
23/03/2009,50.5200
20/03/2009,50.1400
19/03/2009,50.7700
18/03/2009,51.3500
17/03/2009,51.2500
16/03/2009,51.5800
13/03/2009,51.6700
12/03/2009,51.7000
09/03/2009,51.8000
06/03/2009,51.5100
05/03/2009,52.0600
04/03/2009,51.9300
03/03/2009,51.6600
02/03/2009,51.7500
27/02/2009,50.7300
26/02/2009,50.4100
25/02/2009,49.8200
24/02/2009,49.8900
19/02/2009,49.8500
18/02/2009,49.8500
17/02/2009,49.1600
16/02/2009,48.7200
13/02/2009,48.7200
12/02/2009,48.7200
11/02/2009,48.8200
10/02/2009,48.7000
09/02/2009,48.6000
06/02/2009,48.7300
05/02/2009,48.8200
04/02/2009,48.6500
03/02/2009,48.8000
02/02/2009,49.0100
30/01/2009,49.0200
29/01/2009,48.9000
28/01/2009,48.8700
27/01/2009,48.8500
23/01/2009,49.1900
22/01/2009,48.9300
21/01/2009,49.1200
20/01/2009,48.9900
19/01/2009,48.5600
16/01/2009,48.7700
15/01/2009,49.0800
14/01/2009,48.7000
13/01/2009,48.9100
12/01/2009,48.6000
09/01/2009,48.9200
07/01/2009,48.6100
06/01/2009,48.6800
05/01/2009,48.3700
02/01/2009,48.8900
01/01/2009,48.7300
